year,survey,prefix,target_var,concept,units,source_var,source_label,dict_file,filename,notes,release,label_match_re
2011,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E066,Institutional support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F2_Dict/f1011_f2.xls,f1011_f2.xls,Institutional support functional expense.,,institutional support
2011,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E067,Institutional support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F2_Dict/f1011_f2.xls,f1011_f2.xls,Institutional support functional expense.,,institutional support
2011,Finance,F3A,institutional_support_exp,Institutional support expenses,USD,F3E03,"Academic and  institutional support, and  student services",/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F3_Dict/f1011_f3.xls,f1011_f3.xls,Institutional support functional expense.,,institutional support
2012,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C071,Institutional support - Current year total,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C072,Institutional support - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C073,Institutional support - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C074,Institutional support - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C075,Institutional support - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C076,Institutional support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C077,Institutional support - Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F1A_Dict/f1112_f1a.xlsx,f1112_f1a.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E061,Institutional support-Total amount,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E062,Institutional support-Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E063,Institutional support-Benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E064,Institutional support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E065,Institutional support-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E066,Institutional support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E067,Institutional support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F2_Dict/f1112_f2.xlsx,f1112_f2.xlsx,Institutional support functional expense.,,institutional support
2012,Finance,F3A,institutional_support_exp,Institutional support expenses,USD,F3E03,"Academic and  institutional support, and  student services",/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2012/F1112_F3_Dict/f1112_f3.xlsx,f1112_f3.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C071,Institutional support - Current year total,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C072,Institutional support - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C073,Institutional support - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C074,Institutional support - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C075,Institutional support - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C076,Institutional support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C077,Institutional support - Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F1A_Dict/f1213_f1a.xlsx,f1213_f1a.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E061,Institutional support-Total amount,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E062,Institutional support-Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E063,Institutional support-Benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E064,Institutional support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E065,Institutional support-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E066,Institutional support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E067,Institutional support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F2_Dict/f1213_f2.xlsx,f1213_f2.xlsx,Institutional support functional expense.,,institutional support
2013,Finance,F3A,institutional_support_exp,Institutional support expenses,USD,F3E03,"Academic and  institutional support, and  student services",/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2013/F1213_F3_Dict/f1213_f3.xlsx,f1213_f3.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C071,Institutional support - Current year total,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C072,Institutional support - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C073,Institutional support - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C076,Institutional support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C074,Institutional support - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C077,Institutional support - Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F1A,institutional_support_exp,Institutional support expenses,USD,F1C075,Institutional support - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F1A_Dict/f1314_f1a.xlsx,f1314_f1a.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E061,Institutional support-Total amount,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E062,Institutional support-Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E063,Institutional support-Benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E064,Institutional support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E065,Institutional support-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E066,Institutional support-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Institutional support functional expense.,,institutional support
2014,Finance,F2A,institutional_support_exp,Institutional support expenses,USD,F2E067,Institutional support-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2014/F1314_F2_Dict/f1314_f2.xlsx,f1314_f2.xlsx,Institutional support functional expense.,,institutional support
